ticker,date,price,log_return,simple_return
AAPL,2022-04-04,174.849160820417,0.02341708703329104,0.023693419769377694
AAPL,2022-04-05,171.537178285262,-0.0191236379557731,-0.01894194126877544
AAPL,2022-04-06,168.372177223561,-0.018623156345637604,-0.01845081686278921
AAPL,2022-04-07,168.675938935365,0.0018024832626739595,0.0018041087120983046
AAPL,2022-04-08,166.667192131499,-0.011980390495327953,-0.01190891135122551
AAPL,2022-04-11,162.414528166242,-0.025847079660023198,-0.025515903345282757
AAPL,2022-04-12,164.286092261551,0.011457490143737203,0.011523378582200034
AAPL,2022-04-13,166.970953843304,0.01621049518550599,0.01634259811523522
AAPL,2022-04-14,161.963784980984,-0.030447107465954915,-0.029988262910799608
AAPL,2022-04-18,161.748212153252,-0.0013318805698130376,-0.0013309940105271044
AAPL,2022-04-19,164.031324374231,0.014016531695922652,0.014115223844426743
AAPL,2022-04-20,163.864745370984,-0.0010160476623406467,-0.0010155316606903133
AAPL,2022-04-21,163.071045414334,-0.004855396920750543,-0.004843628535552777
AAPL,2022-04-22,158.534217267066,-0.028215515455038087,-0.027821175339501576
AAPL,2022-04-25,159.602282640829,0.006714535344913841,0.006737128376290825
AAPL,2022-04-26,153.644633583509,-0.03804262544585235,-0.0373280943025556
AAPL,2022-04-27,153.419261990881,-0.0014679135928705733,-0.001466836734688164
AAPL,2022-04-28,160.346988772994,0.04416569873776233,0.0451555214919803
AAPL,2022-04-29,154.477528599747,-0.0372915070701243,-0.03660474211683827
AAPL,2022-05-02,154.781290311551,0.0019644504273781394,0.0019663812242301246
AAPL,2022-05-03,156.270702575881,0.00957668609470641,0.009622689288427733
AAPL,2022-05-04,162.679094818458,0.04018974051373192,0.04100827689992153
AAPL,2022-05-05,153.615237288819,-0.057328499946446954,-0.055716178773639116
AAPL,2022-05-06,154.34034589119,0.004709185233203073,0.004720290871977008
AAPL,2022-05-09,149.217910708382,-0.033752476598566616,-0.03318921668362285
AAPL,2022-05-10,151.622118792267,0.015983639362036506,0.01611206102854219
AAPL,2022-05-11,143.761830322096,-0.053233390705207384,-0.05184130476992056
AAPL,2022-05-12,139.895471199441,-0.02726246473461824,-0.02689419795221354
AAPL,2022-05-13,144.360429069513,0.03141764253962176,0.031916386083053125
AAPL,2022-05-16,142.819773276982,-0.010729643343184492,-0.010672286044461226
AAPL,2022-05-17,146.450618138359,0.025104785434015398,0.02542256424350574
AAPL,2022-05-18,138.187992805171,-0.05807326926196943,-0.056419190565531754
AAPL,2022-05-19,134.782849110853,-0.024950066549700445,-0.02464138616673353
AAPL,2022-05-20,135.018363372131,0.0017458358984390188,0.0017473607571858985
AAPL,2022-05-23,140.435191381537,0.03933531688305969,0.040119194708918275
AAPL,2022-05-24,137.736590471054,-0.01940301460776972,-0.019215987701767703
AAPL,2022-05-25,137.893599978573,0.0011392766826112677,0.001139925904816143
AAPL,2022-05-26,141.092668694273,0.022934526158100432,0.023199544548819354
AAPL,2022-05-27,146.843141907157,0.03994805592422068,0.04075671164278869
AAPL,2022-05-31,146.058094369562,-0.0053605060015229355,-0.005346164127238104
AAPL,2022-06-01,145.930524144703,-0.0008738027778285584,-0.0008734211233525759
AAPL,2022-06-02,148.383797699687,0.016671498423981745,0.01681124335955473
AAPL,2022-06-03,142.662763769463,-0.03931859506808788,-0.03855565108127748
AAPL,2022-06-06,143.408558930179,0.005214062306587053,0.005227679185587441
AAPL,2022-06-07,145.930524144703,0.017433034337519082,0.017585876556725458
AAPL,2022-06-08,145.194542078207,-0.005056133736343504,-0.00504337300787199
AAPL,2022-06-09,139.9739759532,-0.03661799340936689,-0.03595566369288876
AAPL,2022-06-10,134.566961038014,-0.03939459254312183,-0.03862871564778466
AAPL,2022-06-13,129.415086572546,-0.0390369628082361,-0.038284839203678325
AAPL,2022-06-14,130.278638863901,0.0066505686482472015,0.0066727327873858525
AAPL,2022-06-15,132.898735020625,0.019911914815510023,0.02011147936125703
AAPL,2022-06-16,127.629103424518,-0.04045901922627504,-0.039651480469616154
AAPL,2022-06-17,129.101067557508,0.011467138879844185,0.011533138551431997
AAPL,2022-06-21,133.330511166302,0.03223552491538051,0.03276071754333079
AAPL,2022-06-22,132.820230266865,-0.0038345301759230566,-0.0038271877530006867
AAPL,2022-06-23,135.685653779087,0.021344279340215877,0.021573697820465632
AAPL,2022-06-24,139.012292719646,0.024221524924949556,0.024517248860923695
AAPL,2022-06-27,139.012292719646,0.0,0.0
AAPL,2022-06-28,134.871166958832,-0.030242362089531127,-0.02978963715939614
AAPL,2022-06-29,136.627710824201,0.012939783685248507,0.013023864959255251
AAPL,2022-06-30,134.164624174997,-0.01819220311385461,-0.0180277239100731
AAPL,2022-07-01,136.333317997603,0.01603517035343227,0.01616442363955253
AAPL,2022-07-05,138.914161777447,0.018753446316494227,0.018930396602607286
AAPL,2022-07-06,140.248742591358,0.009561377677941962,0.009607233681826638
AAPL,2022-07-07,143.614633908797,0.023715979982687152,0.023999440246292882
AAPL,2022-07-08,144.291737409973,0.00470364546948332,0.004714724974378232
AAPL,2022-07-11,142.162295964246,-0.014867870053818955,-0.014757889009795902
AAPL,2022-07-12,143.13379229202,0.006810469002527242,0.006833712984055377
AAPL,2022-07-13,142.770707805883,-0.0025399018287846076,-0.0025366790072621197
AAPL,2022-07-14,145.695009883424,0.020275561904602668,0.02048250738881958
AAPL,2022-07-15,147.363235900814,0.011385068060288717,0.0114501246043005
AAPL,2022-07-18,144.321176692633,-0.02085932177996863,-0.020643270959579938
AAPL,2022-07-19,148.177722721069,0.026371172902703854,0.026721969130347637
AAPL,2022-07-20,150.179593941936,0.013419488317070183,0.013509933774831605
AAPL,2022-07-21,152.446418706742,0.014981310707060658,0.015094093047571037
AAPL,2022-07-22,151.209968835029,-0.008143788545299735,-0.008110717734153788
AAPL,2022-07-25,150.091276093957,-0.007425776696842412,-0.007398273736121928
AAPL,2022-07-26,148.766508374265,-0.008865597388643565,-0.008826413860740992
AAPL,2022-07-27,153.859504274413,0.03366185716408765,0.03423482849604246
AAPL,2022-07-28,154.409037550729,0.003565293138053427,0.003571656355631362
AAPL,2022-07-29,159.472594168218,0.0322669148275061,0.032793136320310404
AAPL,2022-08-01,158.491284746224,-0.006172478087496103,-0.0061534674789253145
AAPL,2022-08-02,157.019320613233,-0.009330746969640202,-0.009287350628445757
AAPL,2022-08-03,163.024934275835,0.03753430111760281,0.03824760952440315
AAPL,2022-08-04,162.710915260797,-0.001928059885106137,-0.0019262023716364216
AAPL,2022-08-05,162.485214093739,-0.0013880928026175354,-0.0013871298474122677
AAPL,2022-08-08,162.013530375777,-0.002907154854715266,-0.0029029331720599643
AAPL,2022-08-09,162.062664096398,0.00030322326561194046,0.0003032692424332641
AAPL,2022-08-10,166.307817558055,0.02585731801316804,0.026194518554451863
AAPL,2022-08-11,165.570811748739,-0.0044414250015760715,-0.004431576459469366
AAPL,2022-08-12,169.118266377577,0.021199302367198136,0.02142560389340484
AAPL,2022-08-15,170.189381487116,0.0063135545234622725,0.006333527019178568
AAPL,2022-08-16,170.032153581128,-0.0009242678723992981,-0.0009238408684146466
AAPL,2022-08-17,171.525818688008,0.008746243682492327,0.008784603825930631
AAPL,2022-08-18,171.132748923039,-0.0022942367390390572,-0.0022916069894058453
AAPL,2022-08-19,168.548315218373,-0.01521711892957267,-0.015101923629055105
AAPL,2022-08-22,164.666751289312,-0.023298703469803783,-0.02302938432835716
AAPL,2022-08-23,164.332641989089,-0.002031064019600848,-0.0020290028047980145
AAPL,2022-08-24,164.627444312815,0.0017923293124084694,0.0017939364946469266
AAPL,2022-08-25,167.084130343867,0.014812452363957007,0.0149227004118704
AAPL,2022-08-26,160.785187360251,-0.03842822598384377,-0.03769922954772832
AAPL,2022-08-29,158.583996676429,-0.013784833665191343,-0.013690257914680141
AAPL,2022-08-30,156.15679087775,-0.015423828195817002,-0.015305490147479358
AAPL,2022-08-31,154.496071120759,-0.010691905858935868,-0.010634950600970805
AAPL,2022-09-01,155.223250185951,0.004695738052842735,0.004706780307853938
AAPL,2022-09-02,153.110500199247,-0.013704520189183889,-0.013611040769813813
AAPL,2022-09-06,151.852676951348,-0.008249063983664762,-0.00821513381683275
AAPL,2022-09-07,153.25790136111,0.00921131186879709,0.009253866563130816
AAPL,2022-09-08,151.783889742479,-0.009664400973279363,-0.009617850730957616
AAPL,2022-09-09,154.643472282623,0.01866455747165663,0.0188398290819642
AAPL,2022-09-12,160.598479221891,0.03778504349218981,0.03850797483636919
AAPL,2022-09-13,151.174631606778,-0.06047166282444216,-0.05867955699687877
AAPL,2022-09-14,152.619162993036,0.009510018301394751,0.009555382215287237
AAPL,2022-09-15,149.73010022052,-0.01911134610065357,-0.018929882171138893
AAPL,2022-09-16,148.089033951777,-0.011020667848818277,-0.010960162761703012
AAPL,2022-09-19,151.803543230727,0.02477353248781089,0.02508294625083164
AAPL,2022-09-20,154.181615308785,0.015544021618730142,0.015665458311757367
AAPL,2022-09-21,151.056710677288,-0.020475894042341736,-0.02026768642447185
AAPL,2022-09-22,150.093689753115,-0.006395636236410596,-0.0063752276867088085
AAPL,2022-09-23,147.823711860424,-0.01523926975050216,-0.015123739688356168
AAPL,2022-09-26,148.157821160647,0.002257637081094721,0.0022601874626072107
AAPL,2022-09-27,149.130668828943,0.006544828835928662,0.006566293029114829
AAPL,2022-09-28,147.243933957096,-0.012732267490922489,-0.01265155508697624
AAPL,2022-09-29,140.011450281681,-0.05036641915442441,-0.04911906033101788
AAPL,2022-09-30,135.805603796521,-0.030499727647836927,-0.03003930376193147
AAPL,2022-10-03,139.981970049308,0.030289149610345234,0.030752532561502184
AAPL,2022-10-04,143.568731654643,0.02530025781273615,0.025623025623025444
AAPL,2022-10-05,143.863533978369,0.0020512827705561065,0.0020533880903479394
AAPL,2022-10-06,142.910339798321,-0.00664773033759225,-0.006625683060109739
AAPL,2022-10-07,137.662858435995,-0.03740979798159838,-0.03671869627999898
AAPL,2022-10-10,137.987140992094,0.0023528583810819015,0.0023556285245215874
AAPL,2022-10-11,136.572089838209,-0.01030789370291707,-0.01025494943739778
AAPL,2022-10-12,135.943178214259,-0.004615614713748606,-0.004604979133694397
AAPL,2022-10-13,140.512614232015,0.0330602745723203,0.033612837935524435
AAPL,2022-10-14,135.982485190756,-0.03277117367409321,-0.03224001678439239
AAPL,2022-10-17,139.942663072811,0.028706697160672867,0.029122705593295165
AAPL,2022-10-18,141.259446785455,0.00936545844612624,0.009409451583459467
AAPL,2022-10-19,141.367540970821,0.0007649247617491639,0.0007652173913025946
AAPL,2022-10-20,140.905683996983,-0.0032724137122652763,-0.0032670652022825674
AAPL,2022-10-21,144.718460717175,0.026699446011124728,0.027059069670132274
AAPL,2022-10-24,146.860690936252,0.014694251991877572,0.01480274326067914
AAPL,2022-10-25,149.700619988147,0.019152976214692252,0.019337571094008507
AAPL,2022-10-26,146.76242349501,-0.019822320282520067,-0.01962714979650469
AAPL,2022-10-27,142.291254918496,-0.03093906471050545,-0.0304653498493504
AAPL,2022-10-28,153.041712990377,0.07283447019722455,0.07555248618784628
AAPL,2022-10-31,150.683294400568,-0.015530272018089875,-0.015410299216640921
AAPL,2022-11-01,148.039900231156,-0.017698412554442378,-0.01754271553411193
AAPL,2022-11-02,142.517270033353,-0.038018648004148226,-0.03730501161632596
AAPL,2022-11-03,136.473822396967,-0.04333036666011569,-0.04240501965110374
AAPL,2022-11-04,136.208500305613,-0.0019460166867819595,-0.0019441244239663835
AAPL,2022-11-07,136.740026466655,0.003894703805206845,0.0039022980199429715
AAPL,2022-11-08,137.310924935923,0.004166373385549704,0.0041750647854907315
AAPL,2022-11-09,132.753580258838,-0.03375324973265581,-0.03318996415770775
AAPL,2022-11-10,144.565272726444,0.0852364902370022,0.08897456810261523
AAPL,2022-11-11,147.350863533388,0.019085449659813847,0.019268741063527023
AAPL,2022-11-14,145.953146591388,-0.009530913143050768,-0.009485637942551386
AAPL,2022-11-15,147.685528153304,0.011799546931157145,0.011869436201783361
AAPL,2022-11-16,146.455143521261,-0.00836600937408516,-0.008331111703550395
AAPL,2022-11-17,148.354857393135,0.012887894988451443,0.012971301834805347
AAPL,2022-11-18,148.915912785346,0.0037747139286885556,0.0037818471337558715
AAPL,2022-11-21,145.687383510867,-0.021918685707645658,-0.021680216802167723
AAPL,2022-11-22,147.823331232092,0.014554735622636983,0.014661171542460102
AAPL,2022-11-23,148.699365090107,0.005908730883901647,0.005926221867098757
AAPL,2022-11-25,145.78581428143,-0.019788064616757417,-0.019593565896609474
AAPL,2022-11-28,141.956857306515,-0.026615329450263125,-0.02626426304773008
AAPL,2022-11-29,138.954718804331,-0.021375073592509786,-0.021148245735686636
AAPL,2022-11-30,145.70706966498,0.047450118029296995,0.0485938938868086
AAPL,2022-12-01,145.982675822557,0.0018897218284674722,0.0018915084780080286
AAPL,2022-12-02,145.49052196974,-0.003377012529890422,-0.0033713168363568584
AAPL,2022-12-05,144.329038877092,-0.008015258234993716,-0.00798322170353877
AAPL,2022-12-06,140.667414212134,-0.025697345495284907,-0.025369978858351377
AAPL,2022-12-07,138.728328032036,-0.013880793594822194,-0.013784899587147853
AAPL,2022-12-08,140.41149420867,0.012059809760633478,0.012132822477650927
AAPL,2022-12-09,139.929183432909,-0.0034408938131154088,-0.003434980722049833
AAPL,2022-12-12,142.222620387036,0.01625711715912459,0.016389983117614595
AAPL,2022-12-13,143.187241938557,0.006759578779849562,0.006782476295936313
AAPL,2022-12-14,140.962706523825,-0.015657795294756305,-0.015535849316006604
AAPL,2022-12-15,134.358001819021,-0.04798746986560243,-0.04685426995322121
AAPL,2022-12-16,132.39922948481,-0.014686068904521399,-0.014578754578751874
AAPL,2022-12-19,130.292810994754,-0.016037513994807462,-0.015909597799416707
AAPL,2022-12-20,130.223909455359,-0.0005289606047744755,-0.0005288207297774418
AAPL,2022-12-21,133.324478728106,0.023530497410196638,0.023809523809526403
AAPL,2022-12-22,130.155007915965,-0.024059737962372374,-0.023772609819121184
AAPL,2022-12-23,129.79081406488,-0.0028020768835812504,-0.0027981547303975738
AAPL,2022-12-27,127.98953096357,-0.013975560621925176,-0.013878355831943374
AAPL,2022-12-28,124.062143218091,-0.031165876174154228,-0.03068522648619497
AAPL,2022-12-29,127.576121727204,0.02793062454621076,0.028324341478896738
AAPL,2022-12-30,127.891100193007,0.0024659024593622902,0.0024689452974321247
AAPL,2023-01-03,123.107364743626,-0.038122263333833395,-0.0374047564072999
AAPL,2023-01-04,124.377121683894,0.010261395373071913,0.010314224034543419
AAPL,2023-01-05,123.058149358345,-0.010661251430215124,-0.010604621715729864
AAPL,2023-01-06,127.58596480426,0.03613336849589821,0.03679411294192317
AAPL,2023-01-09,128.107647888246,0.004080538441004755,0.004088875173584707
AAPL,2023-01-10,128.678546357514,0.004446496133197364,0.004456396465619462
AAPL,2023-01-11,131.395235625063,0.020892441093868896,0.021112216017743175
AAPL,2023-01-12,131.316491008613,-0.0005994754769211852,-0.0005992958273973769
AAPL,2023-01-13,132.645306411218,0.010068325347631912,0.010119181470648888
AAPL,2023-01-17,133.806789503866,0.008718193380140349,0.008756307509647277
AAPL,2023-01-18,133.088244878754,-0.005384486547820089,-0.005370016183605109
AAPL,2023-01-19,133.147303341092,0.0004436557304359212,0.0004437541601949162
AAPL,2023-01-20,135.70650337574,0.019038431082434748,0.019220817624011007
AAPL,2023-01-23,138.895660341993,0.02322851588612629,0.02350039892651979
AAPL,2023-01-24,140.293377283993,0.010012775797270557,0.010063071362766242
AAPL,2023-01-25,139.633891121219,-0.004711848092994408,-0.004700764751275689
AAPL,2023-01-26,141.70093730305,0.014694827436888325,0.014803327224023092
AAPL,2023-01-27,143.640023483149,0.013591571468826835,0.01368435676577038
AAPL,2023-01-30,140.756001905641,-0.020282424419752587,-0.020078119646411395
AAPL,2023-01-31,142.025758845909,0.008980533049259165,0.009020979020981333
AAPL,2023-02-01,143.147869630332,0.007869707880456822,0.007900755423109099
AAPL,2023-02-02,148.453288163698,0.03639220158487966,0.03706250429759682
AAPL,2023-02-03,152.075540520431,0.02410702356330141,0.024399946956639742
AAPL,2023-02-06,149.349008175825,-0.018091470800651877,-0.01792880258899817
AAPL,2023-02-07,152.223186676276,0.019061873593929413,0.019244710999803186
AAPL,2023-02-08,149.536026639895,-0.017810432627051398,-0.01765276430650221
AAPL,2023-02-09,148.50250354898,-0.006935527652044193,-0.006911532385462364
AAPL,2023-02-10,148.866697400064,0.0024494401707455538,0.0024524425001621318
AAPL,2023-02-13,151.666388947751,0.018632041980354508,0.018806701542945538
AAPL,2023-02-14,151.025614473809,-0.004233844461556835,-0.0042248943776379425
AAPL,2023-02-15,153.125383134574,0.01380762869332397,0.013903394255874167
AAPL,2023-02-16,151.528375984133,-0.010484175762974779,-0.010429408356402207
AAPL,2023-02-17,150.384839999866,-0.007575299074165542,-0.007546678810751242
AAPL,2023-02-21,146.372605986104,-0.027042142124785506,-0.0266797771222523
AAPL,2023-02-22,146.796502945789,0.002891827564223348,0.002896012931034737
AAPL,2023-02-23,147.279548318453,0.0032851760966012833,0.003290578201596493
AAPL,2023-02-24,144.627727803215,-0.018169423547160335,-0.018005354752339008
AAPL,2023-02-27,145.82055413163,0.008213737927310838,0.008247563219951692
AAPL,2023-02-28,145.317792621306,-0.0034537670196819192,-0.0034478096268249197
AAPL,2023-03-01,143.247598167031,-0.014348428726579598,-0.014245980598328331
AAPL,2023-03-02,143.839082296824,0.0041206019433266405,0.004129103296400923
AAPL,2023-03-03,148.886413537724,0.03448849930231823,0.03509012404907045
AAPL,2023-03-06,151.646672810091,0.01836960398940768,0.018539363040453758
AAPL,2023-03-07,149.448323461027,-0.014602623359389,-0.014496522134824606
AAPL,2023-03-08,150.700298202423,0.008342413804677484,0.008377308707129702
AAPL,2023-03-09,148.452658509209,-0.015026974914219338,-0.014914633348601256
AAPL,2023-03-10,146.392322123764,-0.013975953855969614,-0.013878743608469557
AAPL,2023-03-13,148.334361683251,0.013178770528032402,0.01326599326599347
AAPL,2023-03-14,150.424272275186,0.013990857132855972,0.014089187213396715
AAPL,2023-03-15,150.818595028381,0.002617973875641333,0.0026214037617121443
AAPL,2023-03-16,153.638002713728,0.018521446434061062,0.018694032289695187
AAPL,2023-03-17,152.800066863188,-0.005468889294098389,-0.0054539621430860245
AAPL,2023-03-20,155.16600338236,0.015365219064055857,0.015483870967742373
AAPL,2023-03-21,157.019320322378,0.0118733237726385,0.011944091486658075
AAPL,2023-03-22,155.589900342045,-0.009145155345115619,-0.009103465595177954
AAPL,2023-03-23,156.674287913332,0.006945349297901693,0.006969524171575987
AAPL,2023-03-24,157.975552998876,0.008271242092048325,0.008305543320955304
AAPL,2023-03-27,156.033513439389,-0.012369479283556473,-0.012293291731669506
AAPL,2023-03-28,155.412455103107,-0.003988230526149827,-0.00398028809703919
AAPL,2023-03-29,158.48817257803,0.01959738618379525,0.019790675547094686
AAPL,2023-03-30,160.055605521982,0.009841319795832248,0.009889904832994878
AAPL,2023-03-31,162.559555004772,0.015523137594854575,0.015644247351562543
AAPL,2023-04-03,163.811529746167,0.007672131147567818,0.007701637355972405
AAPL,2023-04-04,163.279194029353,-0.0032549757490611952,-0.003249684058496252
AAPL,2023-04-05,161.435735158165,-0.011354443611027776,-0.011290225200747888
AAPL,2023-04-06,162.322961352855,0.005480800517249307,0.005495847581830408
AAPL,2023-04-10,159.730289250596,-0.01610123859736934,-0.01597230657111469
AAPL,2023-04-11,158.51774678452,-0.007620146528045879,-0.0075911868172584395
AAPL,2023-04-12,157.827681966428,-0.004362736742197448,-0.004353233830846915
AAPL,2023-04-13,163.210187547544,0.03353504687786124,0.034103685196750985
AAPL,2023-04-14,162.865155138498,-0.0021162749380323476,-0.0021140372070553174
AAPL,2023-04-17,162.884871276158,0.00012105072040125009,0.00012105804733511974
AAPL,2023-04-18,164.107271811064,0.0074766703430233505,0.007504690431522768
AAPL,2023-04-19,165.25080779533,0.006944056637263607,0.006968222502550215
AAPL,2023-04-20,164.284717050001,-0.00586336488944017,-0.005846208912488509
AAPL,2023-04-21,162.677851830731,-0.00982912607754649,-0.0097809780978042
AAPL,2023-04-24,162.983451964457,0.0018767978870544155,0.001878560174522092
AAPL,2023-04-25,161.445593226995,-0.009480472101478732,-0.00943567410633436
AAPL,2023-04-26,161.435735158165,-6.106310874276488e-05,-6.106124442887927e-05
AAPL,2023-04-27,166.019737164061,0.02799954111493097,0.028395212506108988
AAPL,2023-04-28,167.271711905456,0.00751282778846285,0.007541119885991451
AAPL,2023-05-01,167.182989285987,-0.0005305509011179765,-0.0005304101838758185
AAPL,2023-05-02,166.147892058849,-0.006210649011102909,-0.00619140279497767
AAPL,2023-05-03,165.073362556392,-0.006488311103992395,-0.006467307464102022
AAPL,2023-05-04,163.436923130632,-0.009962871988836497,-0.009913406987156705
AAPL,2023-05-05,171.106500680281,0.04585904898141635,0.046926835152903794
AAPL,2023-05-08,171.037494198471,-0.00040337684588109823,-0.0004032955003792283
AAPL,2023-05-09,169.332048290902,-0.01002122673797512,-0.009971181556191392
AAPL,2023-05-10,171.091713577036,0.010338179385025903,0.01039180299237262
AAPL,2023-05-11,171.283945919218,0.001122932410936528,0.0011235631356013567
AAPL,2023-05-12,170.357287449209,-0.0054247593790011095,-0.005410071942446099
AAPL,2023-05-15,169.863698507188,-0.0029015804944201307,-0.0028973749782683442
AAPL,2023-05-16,169.863698507188,0.0,0.0
AAPL,2023-05-17,170.475748795295,0.0035967088315160822,0.0036031847503962956
AAPL,2023-05-18,172.805488601635,0.013573567804094466,0.013666106896749996
AAPL,2023-05-19,172.914078168879,0.0006281945325197213,0.0006283918880280787
AAPL,2023-05-22,171.966387400199,-0.005495777514791023,-0.005480703356926292
AAPL,2023-05-23,169.360237786327,-0.015271004769721763,-0.015154994259471222
AAPL,2023-05-24,169.636647593858,0.0016307516718150339,0.0016320820704073874
AAPL,2023-05-25,170.771902160507,0.006669978038386759,0.006692271880820453
AAPL,2023-05-26,173.180616197571,0.014006313582209273,0.014104861552693007
AAPL,2023-05-30,175.02663884073,0.010603110139066452,0.010659522316591
AAPL,2023-05-31,174.977279946528,-0.0002820476679241679,-0.0002820078962203137
AAPL,2023-06-01,177.780865137209,0.015895560519626706,0.016022566995770822
AAPL,2023-06-02,178.629838117485,0.004764024077887008,0.00477539008273354
AAPL,2023-06-05,177.277404416347,-0.007599958917087868,-0.007571152252002346
AAPL,2023-06-06,176.912148599251,-0.0020624885373674573,-0.002060363069385725
AAPL,2023-06-07,175.539971340432,-0.007786499862303842,-0.007756263601361309
AAPL,2023-06-08,178.254710521549,0.015346711534797386,0.015465077044203086
AAPL,2023-06-09,178.639709896326,0.0021574981400238613,0.002159827213825398
AAPL,2023-06-12,181.433423308166,0.015517789109571467,0.01563881520777962
AAPL,2023-06-13,180.959577923826,-0.0026150927461072726,-0.002611676369767688
AAPL,2023-06-14,181.591371769613,0.0034852728195087224,0.0034913534449828995
AAPL,2023-06-15,183.62495821074,0.011136454158073406,0.011198695297632495
