ticker,date,price,log_return,simple_return
NVDA,2022-01-03,30.0620151718419,,
NVDA,2022-01-04,29.232642488073,-0.027976442072136454,-0.027588725473924474
NVDA,2022-01-05,27.5499441188381,-0.05928547108128601,-0.05756230795493251
NVDA,2022-01-06,28.1228200760984,0.020580841872730016,0.020794087813360753
NVDA,2022-01-07,27.1936432185909,-0.03359810832549037,-0.033039960252677775
NVDA,2022-01-10,27.3463436044111,0.005599590088429807,0.00561529709692619
NVDA,2022-01-11,27.7625270089016,0.015104331197398846,0.015218978102190141
NVDA,2022-01-12,27.9441706051061,0.006521450660296857,0.0065427616205922965
NVDA,2022-01-13,26.5229591710666,-0.052197871023708764,-0.05085895924854567
NVDA,2022-01-14,26.8892404886877,0.013715483048363453,0.013809971777985888
NVDA,2022-01-18,25.8522751235424,-0.03932761516284122,-0.038564323361292056
NVDA,2022-01-19,25.0179122310866,-0.03280655204192495,-0.032274253947420936
NVDA,2022-01-20,24.1027079579025,-0.03726785997302651,-0.036581960346271154
NVDA,2022-01-21,23.32822756969,-0.032660086587615655,-0.0321325051759826
NVDA,2022-01-24,23.3262314862152,-8.556881877552769e-05,-8.556515786882986e-05
NVDA,2022-01-25,22.2802837454333,-0.045876391766005664,-0.04483997946260664
NVDA,2022-01-26,22.7274064437828,0.019869378162648665,0.020068088156244612
NVDA,2022-01-27,21.9010278852262,-0.03703795745353089,-0.03636044264886467
NVDA,2022-01-28,22.7952732819252,0.04001963115250762,0.040831206707984444
NVDA,2022-01-31,24.4380499816646,0.06958814086391252,0.07206654991243244
NVDA,2022-02-01,24.5897523257475,0.006188440888060143,0.006207628849139708
NVDA,2022-02-02,25.1925695351294,0.024219307296656112,0.02451497686500489
NVDA,2022-02-03,23.9011035269503,-0.05262446077333216,-0.05126376673797543
NVDA,2022-02-04,24.2713770115209,0.015373124768419455,0.015491899114745408
NVDA,2022-02-07,24.6795760821123,0.016678266998287228,0.01681812574530227
NVDA,2022-02-08,25.0588319423195,0.015250315625471966,0.015367195082499242
